Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,amazon_product_page (product.metafields.custom.amazon_product_page),fragrantica_link (product.metafields.custom.fragrantica_link),Product_Compliance_Single_Line (product.metafields.custom.product_compliance_single_linee),Product Specification Image (product.metafields.custom.product_specification_image),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance (product.metafields.shopify.fragrance),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Olfactory family (product.metafields.shopify.olfactory-family),Product form (product.metafields.shopify.product-form),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
millennial-perfumer™-chill-louiee-vittons-paccific-chill-profile-matches-refreshing-citrusy-aromatic-fragrance-with-mint-fig-blackcurrant-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_7832ccea-088b-4d84-a135-8e0a4e432de7.png?v=1769498323,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-chill-louiee-vittons-paccific-chill-profile-matches-refreshing-citrusy-aromatic-fragrance-with-mint-fig-blackcurrant-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_ae593695-38ac-4382-9a33-5792d1de6a48.png?v=1769498323,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-chill-louiee-vittons-paccific-chill-profile-matches-refreshing-citrusy-aromatic-fragrance-with-mint-fig-blackcurrant-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_2f6fb3b1-0fdf-4fa6-83c2-025d5b38b65d.png?v=1769498323,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-chill-louiee-vittons-paccific-chill-profile-matches-refreshing-citrusy-aromatic-fragrance-with-mint-fig-blackcurrant-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_41c08bdd-b94a-4a39-bd60-601f24cb973a.png?v=1769498323,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-chill-louiee-vittons-paccific-chill-profile-matches-refreshing-citrusy-aromatic-fragrance-with-mint-fig-blackcurrant-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_aa3db224-2092-496f-b97c-c622ad0073f2.png?v=1769498322,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-chill-louiee-vittons-paccific-chill-profile-matches-refreshing-citrusy-aromatic-fragrance-with-mint-fig-blackcurrant-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_c09dc792-e710-438d-818c-a28e74bcac5f.png?v=1769498322,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-chill-louiee-vittons-paccific-chill-profile-matches-refreshing-citrusy-aromatic-fragrance-with-mint-fig-blackcurrant-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_b561add0-3d61-4f8e-bc20-4dcddb61666b.png?v=1769498322,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-pegasus-pegaasus-by-parfumss-de-maerly-profile-match-warm-powdery-aromatic-fragrance-with-heliotrope-vanilla-almond-copy,Millennial Perfumer™ – Chill | Louiee Vitton Pacific Chill Type (Profile Match) | Refreshing Citrusy & Aromatic with Mint Fig & Blackcurrant | Cool Modern Expression,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Louiee Vitton,true,Quantity,50ml,,,,,,,,F028,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'92054306,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_b46965f4-6449-4a81-ae77-4669dea348b6.png?v=1769501757,1,"",false,Chill — Pacific Chill Type | EDP | Millennial Perfumer™ India,Looking for Pacific Chill in India? Shop Chill — our premium EDP profile match. Refreshing citrus mint. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0FHFBH21S,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION | IMPORTED FRAGRANCE OIL,,,'1,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex,,,,,,g,,,true,,,active
millennial-perfumer™-pegasus-pegaasus-by-parfumss-de-maerly-profile-match-warm-powdery-aromatic-fragrance-with-heliotrope-vanilla-almond-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_edeb9443-96c5-4865-8f36-e3396dd4c5de.png?v=1769501757,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-pegasus-pegaasus-by-parfumss-de-maerly-profile-match-warm-powdery-aromatic-fragrance-with-heliotrope-vanilla-almond-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_5d710401-8459-4210-a094-ae35d2d33625.png?v=1769501757,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-pegasus-pegaasus-by-parfumss-de-maerly-profile-match-warm-powdery-aromatic-fragrance-with-heliotrope-vanilla-almond-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_63b6d748-c43f-4ac7-a08c-c13d82e7dd7c.png?v=1769501757,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-pegasus-pegaasus-by-parfumss-de-maerly-profile-match-warm-powdery-aromatic-fragrance-with-heliotrope-vanilla-almond-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_b07e4792-dffe-4892-9a4d-579205934e6c.png?v=1769501756,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-pegasus-pegaasus-by-parfumss-de-maerly-profile-match-warm-powdery-aromatic-fragrance-with-heliotrope-vanilla-almond-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_5acd8935-64a8-47d4-b78c-d8cb3d5074eb.png?v=1769501756,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-pegasus-pegaasus-by-parfumss-de-maerly-profile-match-warm-powdery-aromatic-fragrance-with-heliotrope-vanilla-almond-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_9731981e-b2a8-43fe-8533-c9b712601c93.png?v=1769501755,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-pegasus-pegaasus-by-parfumss-de-maerly-profile-match-warm-powdery-aromatic-fragrance-with-heliotrope-vanilla-almond-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_2abb1f3a-2025-4825-82c4-3318e25ea79a.png?v=1769501756,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-stronger-arrmaani-stronnger-with-you-profile-match-warm-sweet-aromatic-fragrance-with-chestnut-vanilla-smoke-copy,Millennial Perfumer™ – Pegasus | PDM Pegasus Type (Profile Match) | Warm Powdery & Aromatic with Heliotrope Vanilla & Almond | Elegant Masculine Warmth,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Parfums De Maarley,true,Quantity,50ml,,,,,,,,F027,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'20384802,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_8bd8cbd2-9caf-4285-922f-4414c67ef4a4.png?v=1769619383,1,"",false,Pegasus — Pegasus Type | EDP | Millennial Perfumer™ India,Looking for Pegasus in India? Shop Pegasus — our premium EDP profile match. Warm powdery almond. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0FHCSR113,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION,,,,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex,,,,,,g,,,true,,,active
millennial-perfumer™-stronger-arrmaani-stronnger-with-you-profile-match-warm-sweet-aromatic-fragrance-with-chestnut-vanilla-smoke-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_6071d643-0dc4-4c7d-94aa-f8685a55f3ec.png?v=1769619383,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-stronger-arrmaani-stronnger-with-you-profile-match-warm-sweet-aromatic-fragrance-with-chestnut-vanilla-smoke-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_1e29607c-f1a0-4fe5-920b-3bc72188a117.png?v=1769619383,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-stronger-arrmaani-stronnger-with-you-profile-match-warm-sweet-aromatic-fragrance-with-chestnut-vanilla-smoke-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_32b19b73-dc95-4a4e-aea4-0570d700fed8.png?v=1769619382,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-stronger-arrmaani-stronnger-with-you-profile-match-warm-sweet-aromatic-fragrance-with-chestnut-vanilla-smoke-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_8a0cecb3-a15c-486b-9fc4-d4e6fb0d455e.png?v=1769619382,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-stronger-arrmaani-stronnger-with-you-profile-match-warm-sweet-aromatic-fragrance-with-chestnut-vanilla-smoke-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_ad6c3d9b-d0e5-47f6-b110-4d2200dda55b.png?v=1769619382,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-stronger-arrmaani-stronnger-with-you-profile-match-warm-sweet-aromatic-fragrance-with-chestnut-vanilla-smoke-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_42602c04-485e-4779-95ee-cfd627648491.png?v=1769619381,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-stronger-arrmaani-stronnger-with-you-profile-match-warm-sweet-aromatic-fragrance-with-chestnut-vanilla-smoke-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_7bfabe1d-2bce-43f0-a033-dc5595468f0a.png?v=1769619381,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance-copy,Millennial Perfumer™ – Stronger | Arrmaani Stronger With You Type (Profile Match) | Warm Sweet & Aromatic with Chestnut Vanilla & Smoke | Romantic Masculine Warmth,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Emporioo Armani,true,Quantity,50ml,,,,,,,,F026,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'62621218,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_d40e2425-6044-4422-b5a9-6ec829254823.png?v=1769618767,1,"",false,Stronger — Stronger With You Type | EDP | Millennial Perfumer™ India,Looking for Stronger With You in India? Shop Stronger — our premium EDP profile match. Warm sweet chestnut vanilla. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0FGW89XJ9?th=1,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION,,,'1,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex,,,,,,g,,,true,,,active
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_9033be28-a0c9-4f5f-b24e-58da59a9c6db.png?v=1769618766,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_6944b77e-c329-4705-983d-d1e9d358807e.png?v=1769618768,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_ceaeece8-ee03-4db8-91b8-c8d97d906702.png?v=1769618766,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_64d5bba2-b279-4c58-b7f1-997c9a95dd5d.png?v=1769618765,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_760e15a8-f914-4e4a-ac05-fec536b7428f.png?v=1769618766,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_916969e0-9e5d-4545-8010-7eb315ba88b1.png?v=1769618765,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_48b665ad-c040-4746-b3cb-35b5d404b512.png?v=1769618765,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance,Millennial Perfumer™ – Vanille | TF's Tobacco Vanille Type (Profile Match) | Warm Sweet & Tobacco-Rich | Cosy Luxury Unisex Warmth,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Tom's Ford,true,Quantity,50ml,,,,,,,,F025,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'99922978,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_45257e8d-ef8a-4977-9827-d1ac5e5c4f0f.png?v=1769617532,1,"",false,Vanille — Tobacco Vanille Type | EDP | Millennial Perfumer™ India,Looking for Tobacco Vanille in India? Shop Vanille — our premium EDP profile match. Warm sweet tobacco. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0FD42HGZR?th=1,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION,,,'4,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex,,,,,,g,,,true,,,active
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_a5dbdc27-419e-481c-8a0f-6238797a3c03.png?v=1769617532,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_fefb31ae-aa17-4a03-bea9-4366af5f126f.png?v=1769617532,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_1284e86a-e51c-404b-98d7-0ccb8ec31c88.png?v=1769617531,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/5_d8e959a2-f39d-4555-aac2-091afd5ad2da.png?v=1769617530,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_cfac8c77-2f31-440f-b33b-4f94591fb6fa.png?v=1769617531,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_5a12ff22-9003-4b0b-a035-367e5d00ba17.png?v=1769617530,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-vanille-tf-s-tobaccco-vanille-profile-match-warm-sweet-tobacco-rich-luxury-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_e9e16078-018a-44df-8ba5-e3a21e079671.png?v=1769617530,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-fabulous-tfs-fuccking-faabulous-bold-creamy-leather-infused-luxe-fragrance,Millennial Perfumer™ – Fabulous | TF's Fucking Fabulous Type (Profile Match) | Bold Creamy & Leather-Infused | Luxe Fragrance for All,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Tom's Ford,true,Quantity,50ml,,,,,,,,F024,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'04129314,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_5d39d4d5-253e-41a8-bc9e-e154cd8a68f4.png?v=1769614612,1,"",false,Fabulous — Fucking Fabulous Type | EDP | Millennial Perfumer™ India,Looking for Fucking Fabulous in India? Shop Fabulous — our premium EDP profile match. Bold creamy leather. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0FCYSX48S?th=1,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION,,,,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex,,,,,,g,,,true,,,active
millennial-perfumer™-fabulous-tfs-fuccking-faabulous-bold-creamy-leather-infused-luxe-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_4242152a-80d7-4716-acff-f0fa0d2f5268.png?v=1769614612,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-fabulous-tfs-fuccking-faabulous-bold-creamy-leather-infused-luxe-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/3_d1e924ca-d04f-49ee-94c3-e17cc5cbba1d.png?v=1769614612,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-fabulous-tfs-fuccking-faabulous-bold-creamy-leather-infused-luxe-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/4_212470d4-607f-4ec4-8fc1-8d87977ab0fc.png?v=1769614612,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-fabulous-tfs-fuccking-faabulous-bold-creamy-leather-infused-luxe-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/6_efd4a8e4-7793-4218-b7c7-04d917fbe9c4.png?v=1769614611,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-fabulous-tfs-fuccking-faabulous-bold-creamy-leather-infused-luxe-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/7_76f91814-964d-490d-a22c-178d9ad442b3.png?v=1769614610,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-fabulous-tfs-fuccking-faabulous-bold-creamy-leather-infused-luxe-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/8_07edd939-5ad5-4e31-9d1d-4a7d0b28817f.png?v=1769614610,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millennial-perfumer™-nomade-louiee-vittton-ombri-nomade-profile-match-deep-resinous-smoky-woody-fragrance,Millennial Perfumer™ – Nomade | Louiee Vitton Ombre Nomade Type (Profile Match) | Deep Resinous Smoky & Woody | Rare Oriental Luxury,"<p><meta charset=""utf-8""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0905/8068/0994/files/Screenshot_2024-10-13_at_12.38.48_PM.png?v=1728803344"" width=""573"" height=""114""></p>",Millennial Perfumer,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes,Fine Fragrance,Louiee Vitton,true,Quantity,50ml,,,,,,,,F023,0.0,shopify,deny,manual,699.00,1299.00,true,true,,,,,'87542050,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/1_72788630-a036-461d-9cac-6e5e916df984.png?v=1769614194,1,"",false,Nomade — Ombre Nomade Type | EDP | Millennial Perfumer™ India,Looking for Ombre Nomade in India? Shop Nomade — our premium EDP profile match. Deep resinous smoky woody. 10-12hr longevity. Free delivery. Buy 1 Get 1 Free!,479.0,,,,,,,,,,,https://www.amazon.in/dp/B0FCN43G5N?th=1,,COMPLIANT WITH IFRA | APPROX. 35% OIL CONCENTRATION | IMPORTED FRAGRANCE OIL,,,'3,,,,,special-occasion; formal; everyday; casual,,,fresh; sweet; citrus,winter; summer; spring; fall,male; unisex,,,,,,g,,,true,,,active
millennial-perfumer™-nomade-louiee-vittton-ombri-nomade-profile-match-deep-resinous-smoky-woody-fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0905/8068/0994/files/2_7bc725ee-63fa-4811-b692-de756a16328a.png?v=1769614196,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
